w_nc,w_tr,run,seed,max_non_compliant_concentration,mean_non_compliant_concentration,cluster_size_std,cluster_size_range
0.5,0.5,29,8028,0.18181818181818182,0.09747474747474748,0.9428090415820634,3
0.5,0.5,30,8029,0.1111111111111111,0.10020202020202021,0.4714045207910317,2
0.5,1.0,1,9000,0.16666666666666666,0.09666666666666666,0.9428090415820634,4
0.5,1.0,2,9001,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,3,9002,0.16666666666666666,0.09666666666666666,0.9428090415820634,4
0.5,1.0,4,9003,0.16666666666666666,0.09,1.632993161855452,4
0.5,1.0,5,9004,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,6,9005,0.16666666666666666,0.09,1.632993161855452,4
0.5,1.0,7,9006,0.16666666666666666,0.09,1.632993161855452,4
0.5,1.0,8,9007,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,9,9008,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,10,9009,0.18181818181818182,0.09484848484848485,1.0540925533894598,4
0.5,1.0,11,9010,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,12,9011,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,13,9012,0.16666666666666666,0.09333333333333334,1.3333333333333333,4
0.5,1.0,14,9013,0.16666666666666666,0.09,1.632993161855452,4
0.5,1.0,15,9014,0.16666666666666666,0.09,1.632993161855452,4
